54.159.243.126,1425117799623,955,/HotelApp/SelectHotel.php,200,OK,testhotelapp 1-3,text,true,16967,451
54.159.243.126,1425117800579,3,/__utm.gif,200,OK,testhotelapp 1-3,bin,true,411,3
54.159.243.126,1425117800242,666,/HotelApp/BookHotel.php,200,OK,testhotelapp 1-4,text,true,13957,397
54.159.243.126,1425117800910,2,/__utm.gif,200,OK,testhotelapp 1-4,bin,true,411,2
54.159.243.126,1425117799507,1402,Booking,200,"Number of samples in transaction : 4, number of failing samples : 0",testhotelapp 1-4,,true,31746,863
54.159.243.126,1425117800235,680,/HotelApp/BookHotel.php,200,OK,testhotelapp 1-1,text,true,13957,414
54.159.243.126,1425117800916,4,/__utm.gif,200,OK,testhotelapp 1-1,bin,true,411,4
54.159.243.126,1425117799519,1397,Booking,200,"Number of samples in transaction : 4, number of failing samples : 0",testhotelapp 1-1,,true,31746,866
54.159.243.126,1425117800335,673,/HotelApp/BookHotel.php,200,OK,testhotelapp 1-2,text,true,13957,370
54.159.243.126,1425117801009,3,/__utm.gif,200,OK,testhotelapp 1-2,bin,true,411,3
54.159.243.126,1425117799601,1407,Booking,200,"Number of samples in transaction : 4, number of failing samples : 0",testhotelapp 1-2,,true,31746,838
54.159.243.126,1425117800913,264,/HotelApp/Logout.php,200,OK,testhotelapp 1-4,text,true,1960,264
54.159.243.126,1425117801178,3,/__utm.gif,200,OK,testhotelapp 1-4,bin,true,411,3
54.159.243.126,1425117800913,267,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",testhotelapp 1-4,,true,2371,267
54.159.243.126,1425117800921,278,/HotelApp/Logout.php,200,OK,testhotelapp 1-1,text,true,1960,278
54.159.243.126,1425117801199,3,/__utm.gif,200,OK,testhotelapp 1-1,bin,true,411,3
54.159.243.126,1425117800920,281,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",testhotelapp 1-1,,true,2371,281
54.159.243.126,1425117800583,643,/HotelApp/BookHotel.php,200,OK,testhotelapp 1-3,text,true,13957,377
54.159.243.126,1425117801227,3,/__utm.gif,200,OK,testhotelapp 1-3,bin,true,411,3
54.159.243.126,1425117799623,1604,Booking,200,"Number of samples in transaction : 4, number of failing samples : 0",testhotelapp 1-3,,true,31746,834
54.159.243.126,1425117801013,262,/HotelApp/Logout.php,200,OK,testhotelapp 1-2,text,true,1960,262
54.159.243.126,1425117801275,2,/__utm.gif,200,OK,testhotelapp 1-2,bin,true,411,2
54.159.243.126,1425117801013,264,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",testhotelapp 1-2,,true,2371,264
54.159.243.126,1425117801239,268,/HotelApp/Logout.php,200,OK,testhotelapp 1-3,text,true,1960,268
54.159.243.126,1425117801508,2,/__utm.gif,200,OK,testhotelapp 1-3,bin,true,411,2
54.159.243.126,1425117801239,270,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",testhotelapp 1-3,,true,2371,270
54.159.243.126,1425117801203,853,/HotelApp/,200,OK,testhotelapp 1-1,text,true,17212,325
54.159.243.126,1425117801201,870,/HotelApp/,200,OK,testhotelapp 1-4,text,true,17212,339
54.159.243.126,1425117801281,831,/HotelApp/,200,OK,testhotelapp 1-2,text,true,17212,302
54.159.243.126,1425117801511,828,/HotelApp/,200,OK,testhotelapp 1-3,text,true,17212,302
54.159.243.126,1425117802057,520,/HotelApp/SearchHotel.php,200,OK,testhotelapp 1-1,text,true,12015,258
54.159.243.126,1425117802578,2,/__utm.gif,200,OK,testhotelapp 1-1,bin,true,411,2
54.159.243.126,1425117801203,1375,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",testhotelapp 1-1,,true,29638,585
54.159.243.126,1425117802072,534,/HotelApp/SearchHotel.php,200,OK,testhotelapp 1-4,text,true,12015,268
54.159.243.126,1425117802608,2,/__utm.gif,200,OK,testhotelapp 1-4,bin,true,411,2
54.159.243.126,1425117801201,1406,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",testhotelapp 1-4,,true,29638,609
54.159.243.126,1425117802112,523,/HotelApp/SearchHotel.php,200,OK,testhotelapp 1-2,text,true,12015,261
54.159.243.126,1425117802636,5,/__utm.gif,200,OK,testhotelapp 1-2,bin,true,411,5
54.159.243.126,1425117801281,1359,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",testhotelapp 1-2,,true,29638,568
54.159.243.126,1425117802340,529,/HotelApp/SearchHotel.php,200,OK,testhotelapp 1-3,text,true,12015,262
54.159.243.126,1425117802870,2,/__utm.gif,200,OK,testhotelapp 1-3,bin,true,411,2
54.159.243.126,1425117801511,1359,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",testhotelapp 1-3,,true,29638,566
54.159.243.126,1425117802581,768,/HotelApp/SelectHotel.php,200,OK,testhotelapp 1-1,text,true,16967,496
54.159.243.126,1425117803350,3,/__utm.gif,200,OK,testhotelapp 1-1,bin,true,411,3
54.159.243.126,1425117802611,775,/HotelApp/SelectHotel.php,200,OK,testhotelapp 1-4,text,true,16967,511
54.159.243.126,1425117803387,4,/__utm.gif,200,OK,testhotelapp 1-4,bin,true,411,4
54.159.243.126,1425117802642,797,/HotelApp/SelectHotel.php,200,OK,testhotelapp 1-2,text,true,16967,535
54.159.243.126,1425117803440,2,/__utm.gif,200,OK,testhotelapp 1-2,bin,true,411,2
54.159.243.126,1425117802872,748,/HotelApp/SelectHotel.php,200,OK,testhotelapp 1-3,text,true,16967,479
54.159.243.126,1425117803620,2,/__utm.gif,200,OK,testhotelapp 1-3,bin,true,411,2
54.159.243.126,1425117803353,693,/HotelApp/BookHotel.php,200,OK,testhotelapp 1-1,text,true,13957,431
54.159.243.126,1425117804047,2,/__utm.gif,200,OK,testhotelapp 1-1,bin,true,411,2
54.159.243.126,1425117802580,1466,Booking,200,"Number of samples in transaction : 4, number of failing samples : 0",testhotelapp 1-1,,true,31746,932
54.159.243.126,1425117803391,681,/HotelApp/BookHotel.php,200,OK,testhotelapp 1-4,text,true,13957,418
54.159.243.126,1425117804073,2,/__utm.gif,200,OK,testhotelapp 1-4,bin,true,411,2
54.159.243.126,1425117802611,1462,Booking,200,"Number of samples in transaction : 4, number of failing samples : 0",testhotelapp 1-4,,true,31746,935
54.159.243.126,1425117803442,661,/HotelApp/BookHotel.php,200,OK,testhotelapp 1-2,text,true,13957,395
54.159.243.126,1425117804104,2,/__utm.gif,200,OK,testhotelapp 1-2,bin,true,411,2
54.159.243.126,1425117802641,1462,Booking,200,"Number of samples in transaction : 4, number of failing samples : 0",testhotelapp 1-2,,true,31746,934
54.159.243.126,1425117803623,682,/HotelApp/BookHotel.php,200,OK,testhotelapp 1-3,text,true,13957,416
54.159.243.126,1425117804306,2,/__utm.gif,200,OK,testhotelapp 1-3,bin,true,411,2
54.159.243.126,1425117802872,1434,Booking,200,"Number of samples in transaction : 4, number of failing samples : 0",testhotelapp 1-3,,true,31746,899
54.159.243.126,1425117804049,263,/HotelApp/Logout.php,200,OK,testhotelapp 1-1,text,true,1960,263
54.159.243.126,1425117804313,2,/__utm.gif,200,OK,testhotelapp 1-1,bin,true,411,2
54.159.243.126,1425117804049,265,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",testhotelapp 1-1,,true,2371,265
54.159.243.126,1425117804076,260,/HotelApp/Logout.php,200,OK,testhotelapp 1-4,text,true,1960,260
54.159.243.126,1425117804337,2,/__utm.gif,200,OK,testhotelapp 1-4,bin,true,411,2
54.159.243.126,1425117804075,262,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",testhotelapp 1-4,,true,2371,262
54.159.243.126,1425117804106,262,/HotelApp/Logout.php,200,OK,testhotelapp 1-2,text,true,1960,262
54.159.243.126,1425117804368,3,/__utm.gif,200,OK,testhotelapp 1-2,bin,true,411,2
54.159.243.126,1425117804106,265,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",testhotelapp 1-2,,true,2371,264
54.159.243.126,1425117804309,259,/HotelApp/Logout.php,200,OK,testhotelapp 1-3,text,true,1960,259
54.159.243.126,1425117804568,4,/__utm.gif,200,OK,testhotelapp 1-3,bin,true,411,4
54.159.243.126,1425117804308,263,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",testhotelapp 1-3,,true,2371,263
54.159.243.126,1425117804315,837,/HotelApp/,200,OK,testhotelapp 1-1,text,true,17212,314
54.159.243.126,1425117804339,844,/HotelApp/,200,OK,testhotelapp 1-4,text,true,17212,310
54.159.243.126,1425117804374,863,/HotelApp/,200,OK,testhotelapp 1-2,text,true,17212,306
54.159.243.126,1425117804573,826,/HotelApp/,200,OK,testhotelapp 1-3,text,true,17212,302
54.159.243.126,1425117805152,560,/HotelApp/SearchHotel.php,200,OK,testhotelapp 1-1,text,true,12015,280
54.159.243.126,1425117805712,2,/__utm.gif,200,OK,testhotelapp 1-1,bin,true,411,2
54.159.243.126,1425117804315,1399,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",testhotelapp 1-1,,true,29638,596
54.159.243.126,1425117805184,539,/HotelApp/SearchHotel.php,200,OK,testhotelapp 1-4,text,true,12015,263
54.159.243.126,1425117805723,2,/__utm.gif,200,OK,testhotelapp 1-4,bin,true,411,2
54.159.243.126,1425117804339,1385,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",testhotelapp 1-4,,true,29638,575
54.159.243.126,1425117805237,527,/HotelApp/SearchHotel.php,200,OK,testhotelapp 1-2,text,true,12015,262
54.159.243.126,1425117805764,3,/__utm.gif,200,OK,testhotelapp 1-2,bin,true,411,3
54.159.243.126,1425117804374,1393,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",testhotelapp 1-2,,true,29638,571
54.159.243.126,1425117805399,529,/HotelApp/SearchHotel.php,200,OK,testhotelapp 1-3,text,true,12015,264
54.159.243.126,1425117805929,1,/__utm.gif,200,OK,testhotelapp 1-3,bin,true,411,1
54.159.243.126,1425117804572,1356,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",testhotelapp 1-3,,true,29638,567
54.159.243.126,1425117805726,729,/HotelApp/SelectHotel.php,200,OK,testhotelapp 1-4,text,true,16967,470
54.159.243.126,1425117806455,2,/__utm.gif,200,OK,testhotelapp 1-4,bin,true,411,2
54.159.243.126,1425117805715,743,/HotelApp/SelectHotel.php,200,OK,testhotelapp 1-1,text,true,16967,468
54.159.243.126,1425117806458,2,/__utm.gif,200,OK,testhotelapp 1-1,bin,true,411,2
54.159.243.126,1425117805767,755,/HotelApp/SelectHotel.php,200,OK,testhotelapp 1-2,text,true,16967,493
54.159.243.126,1425117806523,1,/__utm.gif,200,OK,testhotelapp 1-2,bin,true,411,1
54.159.243.126,1425117805931,727,/HotelApp/SelectHotel.php,200,OK,testhotelapp 1-3,text,true,16967,465
54.159.243.126,1425117806659,2,/__utm.gif,200,OK,testhotelapp 1-3,bin,true,411,2
54.159.243.126,1425117806459,619,/HotelApp/BookHotel.php,200,OK,testhotelapp 1-4,text,true,13957,358
54.159.243.126,1425117807078,2,/__utm.gif,200,OK,testhotelapp 1-4,bin,true,411,2
54.159.243.126,1425117805725,1352,Booking,200,"Number of samples in transaction : 4, number of failing samples : 0",testhotelapp 1-4,,true,31746,832
54.159.243.126,1425117806460,655,/HotelApp/BookHotel.php,200,OK,testhotelapp 1-1,text,true,13957,365
54.159.243.126,1425117807116,2,/__utm.gif,200,OK,testhotelapp 1-1,bin,true,411,2
54.159.243.126,1425117805714,1402,Booking,200,"Number of samples in transaction : 4, number of failing samples : 0",testhotelapp 1-1,,true,31746,837
54.159.243.126,1425117806525,690,/HotelApp/BookHotel.php,200,OK,testhotelapp 1-2,text,true,13957,426
54.159.243.126,1425117807215,2,/__utm.gif,200,OK,testhotelapp 1-2,bin,true,411,2
54.159.243.126,1425117805767,1448,Booking,200,"Number of samples in transaction : 4, number of failing samples : 0",testhotelapp 1-2,,true,31746,922
54.159.243.126,1425117806661,650,/HotelApp/BookHotel.php,200,OK,testhotelapp 1-3,text,true,13957,381
54.159.243.126,1425117807312,1,/__utm.gif,200,OK,testhotelapp 1-3,bin,true,411,1
54.159.243.126,1425117805931,1380,Booking,200,"Number of samples in transaction : 4, number of failing samples : 0",testhotelapp 1-3,,true,31746,849
54.159.243.126,1425117807081,266,/HotelApp/Logout.php,200,OK,testhotelapp 1-4,text,true,1960,266
54.159.243.126,1425117807347,2,/__utm.gif,200,OK,testhotelapp 1-4,bin,true,411,2
54.159.243.126,1425117807081,268,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",testhotelapp 1-4,,true,2371,268
54.159.243.126,1425117807118,274,/HotelApp/Logout.php,200,OK,testhotelapp 1-1,text,true,1960,274
54.159.243.126,1425117807393,2,/__utm.gif,200,OK,testhotelapp 1-1,bin,true,411,2
54.159.243.126,1425117807118,276,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",testhotelapp 1-1,,true,2371,276
54.159.243.126,1425117807218,265,/HotelApp/Logout.php,200,OK,testhotelapp 1-2,text,true,1960,265
54.159.243.126,1425117807484,2,/__utm.gif,200,OK,testhotelapp 1-2,bin,true,411,2
54.159.243.126,1425117807217,267,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",testhotelapp 1-2,,true,2371,267
54.159.243.126,1425117807314,280,/HotelApp/Logout.php,200,OK,testhotelapp 1-3,text,true,1960,280
54.159.243.126,1425117807595,2,/__utm.gif,200,OK,testhotelapp 1-3,bin,true,411,2
54.159.243.126,1425117807314,283,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",testhotelapp 1-3,,true,2371,282
54.159.243.126,1425117807395,830,/HotelApp/,200,OK,testhotelapp 1-1,text,true,17212,304
54.159.243.126,1425117807350,887,/HotelApp/,200,OK,testhotelapp 1-4,text,true,17212,314
54.159.243.126,1425117807486,850,/HotelApp/,200,OK,testhotelapp 1-2,text,true,17212,305
54.159.243.126,1425117807606,857,/HotelApp/,200,OK,testhotelapp 1-3,text,true,17212,322
54.159.243.126,1425117808225,532,/HotelApp/SearchHotel.php,200,OK,testhotelapp 1-1,text,true,12015,267
54.159.243.126,1425117808758,1,/__utm.gif,200,OK,testhotelapp 1-1,bin,true,411,1
54.159.243.126,1425117807395,1363,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",testhotelapp 1-1,,true,29638,572
54.159.243.126,1425117808237,530,/HotelApp/SearchHotel.php,200,OK,testhotelapp 1-4,text,true,12015,262
54.159.243.126,1425117808771,2,/__utm.gif,200,OK,testhotelapp 1-4,bin,true,411,2
54.159.243.126,1425117807350,1419,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",testhotelapp 1-4,,true,29638,578
54.159.243.126,1425117808337,531,/HotelApp/SearchHotel.php,200,OK,testhotelapp 1-2,text,true,12015,262
54.159.243.126,1425117808869,3,/__utm.gif,200,OK,testhotelapp 1-2,bin,true,411,3
54.159.243.126,1425117807486,1384,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",testhotelapp 1-2,,true,29638,570
54.159.243.126,1425117808463,529,/HotelApp/SearchHotel.php,200,OK,testhotelapp 1-3,text,true,12015,267
54.159.243.126,1425117808993,2,/__utm.gif,200,OK,testhotelapp 1-3,bin,true,411,2
54.159.243.126,1425117807606,1388,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",testhotelapp 1-3,,true,29638,591
54.159.243.126,1425117808773,756,/HotelApp/SelectHotel.php,200,OK,testhotelapp 1-4,text,true,16967,477
54.159.243.126,1425117809530,2,/__utm.gif,200,OK,testhotelapp 1-4,bin,true,411,2
54.159.243.126,1425117808760,789,/HotelApp/SelectHotel.php,200,OK,testhotelapp 1-1,text,true,16967,514
54.159.243.126,1425117809550,2,/__utm.gif,200,OK,testhotelapp 1-1,bin,true,411,2
54.159.243.126,1425117808872,724,/HotelApp/SelectHotel.php,200,OK,testhotelapp 1-2,text,true,16967,458
54.159.243.126,1425117809597,1,/__utm.gif,200,OK,testhotelapp 1-2,bin,true,411,1
54.159.243.126,1425117808995,747,/HotelApp/SelectHotel.php,200,OK,testhotelapp 1-3,text,true,16967,476
54.159.243.126,1425117809743,1,/__utm.gif,200,OK,testhotelapp 1-3,bin,true,411,1
54.159.243.126,1425117809532,679,/HotelApp/BookHotel.php,200,OK,testhotelapp 1-4,text,true,13957,406
54.159.243.126,1425117810213,2,/__utm.gif,200,OK,testhotelapp 1-4,bin,true,411,2
54.159.243.126,1425117808773,1439,Booking,200,"Number of samples in transaction : 4, number of failing samples : 0",testhotelapp 1-4,,true,31746,887
54.159.243.126,1425117809552,676,/HotelApp/BookHotel.php,200,OK,testhotelapp 1-1,text,true,13957,406
54.159.243.126,1425117810228,2,/__utm.gif,200,OK,testhotelapp 1-1,bin,true,411,2
54.159.243.126,1425117808760,1469,Booking,200,"Number of samples in transaction : 4, number of failing samples : 0",testhotelapp 1-1,,true,31746,924
54.159.243.126,1425117809599,644,/HotelApp/BookHotel.php,200,OK,testhotelapp 1-2,text,true,13957,382
54.159.243.126,1425117810243,2,/__utm.gif,200,OK,testhotelapp 1-2,bin,true,411,2
54.159.243.126,1425117808872,1371,Booking,200,"Number of samples in transaction : 4, number of failing samples : 0",testhotelapp 1-2,,true,31746,843
54.159.243.126,1425117809745,641,/HotelApp/BookHotel.php,200,OK,testhotelapp 1-3,text,true,13957,375
54.159.243.126,1425117810386,2,/__utm.gif,200,OK,testhotelapp 1-3,bin,true,411,2
54.159.243.126,1425117808995,1391,Booking,200,"Number of samples in transaction : 4, number of failing samples : 0",testhotelapp 1-3,,true,31746,854
54.159.243.126,1425117810215,264,/HotelApp/Logout.php,200,OK,testhotelapp 1-4,text,true,1960,264
54.159.243.126,1425117810486,2,/__utm.gif,200,OK,testhotelapp 1-4,bin,true,411,2
54.159.243.126,1425117810215,266,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",testhotelapp 1-4,,true,2371,266
54.159.243.126,1425117810230,261,/HotelApp/Logout.php,200,OK,testhotelapp 1-1,text,true,1960,261
54.159.243.126,1425117810245,271,/HotelApp/Logout.php,200,OK,testhotelapp 1-2,text,true,1960,271
54.159.243.126,1425117810516,3,/__utm.gif,200,OK,testhotelapp 1-2,bin,true,411,3
54.159.243.126,1425117810245,274,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",testhotelapp 1-2,,true,2371,274
54.159.243.126,1425117810520,3,/__utm.gif,200,OK,testhotelapp 1-1,bin,true,411,3
54.159.243.126,1425117810230,264,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",testhotelapp 1-1,,true,2371,264
54.159.243.126,1425117810389,263,/HotelApp/Logout.php,200,OK,testhotelapp 1-3,text,true,1960,263
54.159.243.126,1425117810653,2,/__utm.gif,200,OK,testhotelapp 1-3,bin,true,411,2
54.159.243.126,1425117810389,265,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",testhotelapp 1-3,,true,2371,265
54.159.243.126,1425117810489,837,/HotelApp/,200,OK,testhotelapp 1-4,text,true,17212,312
54.159.243.126,1425117810519,848,/HotelApp/,200,OK,testhotelapp 1-2,text,true,17212,322
54.159.243.126,1425117810548,853,/HotelApp/,200,OK,testhotelapp 1-1,text,true,17212,321
54.159.243.126,1425117810656,830,/HotelApp/,200,OK,testhotelapp 1-3,text,true,17212,309
54.159.243.126,1425117811368,541,/HotelApp/SearchHotel.php,200,OK,testhotelapp 1-2,text,true,12015,269
54.159.243.126,1425117811910,1,/__utm.gif,200,OK,testhotelapp 1-2,bin,true,411,1
54.159.243.126,1425117810519,1390,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",testhotelapp 1-2,,true,29638,592
54.159.243.126,1425117811402,551,/HotelApp/SearchHotel.php,200,OK,testhotelapp 1-1,text,true,12015,274
54.159.243.126,1425117811953,2,/__utm.gif,200,OK,testhotelapp 1-1,bin,true,411,2
54.159.243.126,1425117810524,1406,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",testhotelapp 1-1,,true,29638,597
54.159.243.126,1425117811486,536,/HotelApp/SearchHotel.php,200,OK,testhotelapp 1-3,text,true,12015,273
54.159.243.126,1425117812023,1,/__utm.gif,200,OK,testhotelapp 1-3,bin,true,411,1
54.159.243.126,1425117810656,1367,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",testhotelapp 1-3,,true,29638,583
54.159.243.126,1425117811326,786,/HotelApp/SearchHotel.php,200,OK,testhotelapp 1-4,text,true,12015,269
54.159.243.126,1425117812112,2,/__utm.gif,200,OK,testhotelapp 1-4,bin,true,411,2
54.159.243.126,1425117810489,1625,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",testhotelapp 1-4,,true,29638,583
54.159.243.126,1425117811912,749,/HotelApp/SelectHotel.php,200,OK,testhotelapp 1-2,text,true,16967,471
54.159.243.126,1425117812662,2,/__utm.gif,200,OK,testhotelapp 1-2,bin,true,411,1
54.159.243.126,1425117811955,735,/HotelApp/SelectHotel.php,200,OK,testhotelapp 1-1,text,true,16967,472
54.159.243.126,1425117812690,2,/__utm.gif,200,OK,testhotelapp 1-1,bin,true,411,2
54.159.243.126,1425117812025,741,/HotelApp/SelectHotel.php,200,OK,testhotelapp 1-3,text,true,16967,477
54.159.243.126,1425117812767,2,/__utm.gif,200,OK,testhotelapp 1-3,bin,true,411,2
54.159.243.126,1425117812114,1021,/HotelApp/SelectHotel.php,200,OK,testhotelapp 1-4,text,true,16967,515
54.159.243.126,1425117813135,2,/__utm.gif,200,OK,testhotelapp 1-4,bin,true,411,2
54.159.243.126,1425117812664,650,/HotelApp/BookHotel.php,200,OK,testhotelapp 1-2,text,true,13957,389
54.159.243.126,1425117813315,2,/__utm.gif,200,OK,testhotelapp 1-2,bin,true,411,2
54.159.243.126,1425117811912,1403,Booking,200,"Number of samples in transaction : 4, number of failing samples : 0",testhotelapp 1-2,,true,31746,863
54.159.243.126,1425117812692,657,/HotelApp/BookHotel.php,200,OK,testhotelapp 1-1,text,true,13957,395
54.159.243.126,1425117813349,2,/__utm.gif,200,OK,testhotelapp 1-1,bin,true,411,2
54.159.243.126,1425117811955,1396,Booking,200,"Number of samples in transaction : 4, number of failing samples : 0",testhotelapp 1-1,,true,31746,871
54.159.243.126,1425117812769,661,/HotelApp/BookHotel.php,200,OK,testhotelapp 1-3,text,true,13957,397
54.159.243.126,1425117813431,2,/__utm.gif,200,OK,testhotelapp 1-3,bin,true,411,2
54.159.243.126,1425117812025,1406,Booking,200,"Number of samples in transaction : 4, number of failing samples : 0",testhotelapp 1-3,,true,31746,878
54.159.243.126,1425117813318,263,/HotelApp/Logout.php,200,OK,testhotelapp 1-2,text,true,1960,263
54.159.243.126,1425117813582,1,/__utm.gif,200,OK,testhotelapp 1-2,bin,true,411,1
54.159.243.126,1425117813318,264,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",testhotelapp 1-2,,true,2371,264
54.159.243.126,1425117813351,259,/HotelApp/Logout.php,200,OK,testhotelapp 1-1,text,true,1960,259
54.159.243.126,1425117813611,1,/__utm.gif,200,OK,testhotelapp 1-1,bin,true,411,1
54.159.243.126,1425117813351,260,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",testhotelapp 1-1,,true,2371,260
54.159.243.126,1425117813433,260,/HotelApp/Logout.php,200,OK,testhotelapp 1-3,text,true,1960,260
54.159.243.126,1425117813694,2,/__utm.gif,200,OK,testhotelapp 1-3,bin,true,411,2
54.159.243.126,1425117813433,262,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",testhotelapp 1-3,,true,2371,262
54.159.243.126,1425117813138,661,/HotelApp/BookHotel.php,200,OK,testhotelapp 1-4,text,true,13957,381
54.159.243.126,1425117813800,2,/__utm.gif,200,OK,testhotelapp 1-4,bin,true,411,2
54.159.243.126,1425117812114,1686,Booking,200,"Number of samples in transaction : 4, number of failing samples : 0",testhotelapp 1-4,,true,31746,900
54.159.243.126,1425117813803,262,/HotelApp/Logout.php,200,OK,testhotelapp 1-4,text,true,1960,262
54.159.243.126,1425117814066,2,/__utm.gif,200,OK,testhotelapp 1-4,bin,true,411,2
54.159.243.126,1425117813803,264,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",testhotelapp 1-4,,true,2371,264
54.159.243.126,1425117813584,841,/HotelApp/,200,OK,testhotelapp 1-2,text,true,17212,312
54.159.243.126,1425117813613,843,/HotelApp/,200,OK,testhotelapp 1-1,text,true,17212,305
54.159.243.126,1425117813696,843,/HotelApp/,200,OK,testhotelapp 1-3,text,true,17212,304
54.159.243.126,1425117814068,845,/HotelApp/,200,OK,testhotelapp 1-4,text,true,17212,306
54.159.243.126,1425117814426,519,/HotelApp/SearchHotel.php,200,OK,testhotelapp 1-2,text,true,12015,259
54.159.243.126,1425117814945,4,/__utm.gif,200,OK,testhotelapp 1-2,bin,true,411,4
54.159.243.126,1425117813584,1364,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",testhotelapp 1-2,,true,29638,575
54.159.243.126,1425117814456,523,/HotelApp/SearchHotel.php,200,OK,testhotelapp 1-1,text,true,12015,259
54.159.243.126,1425117814980,2,/__utm.gif,200,OK,testhotelapp 1-1,bin,true,411,2
54.159.243.126,1425117813613,1368,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",testhotelapp 1-1,,true,29638,566
54.159.243.126,1425117814540,523,/HotelApp/SearchHotel.php,200,OK,testhotelapp 1-3,text,true,12015,262
54.159.243.126,1425117815064,2,/__utm.gif,200,OK,testhotelapp 1-3,bin,true,411,2
